timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-16T18:59:49,codecarbon,b714f8dc-7615-4b5a-bc84-c6d1aa400393,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.832412229996407,1.8858235514482023e-05,1.469578375170956e-06,0.46135287061386776,0.0,10.0,2.1378271824828987e-05,0.0,3.564383013055906e-05,5.7022101955388045e-05,0.0,Italy,ITA,,,,Linux-6.8.0-124-generic-x86_64-with-glibc2.39,3.12.3,3.2.6,4,Intel(R) N100,0,,,,15.366497039794922,machine,25.108333333333334,0,23.2,3.5601975123087564,N,1.0,0.0
