timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-18T00:07:50,green-computing-r-journal.pone.0158570_S2File_depression_heart_failure,30e279db-9b69-47bc-8c8b-8bc97ed75c13,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.0833520229789428,1.6153471077015172e-06,1.4910639140726604e-06,3.1203345317317526,0.0,10.0,1.877251779577177e-06,0.0,3.007112263811804e-06,4.8843640433889816e-06,0.0,Italy,ITA,,,,Linux-6.8.0-124-generic-x86_64-with-glibc2.39,3.12.3,3.2.6,4,Intel(R) N100,0,,,,15.366497039794922,machine,0.0,0,15.9,2.4394912719726562,N,1.0,0.0
