timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-16T19:00:14,codecarbon,cbad1f3e-de80-4840-b869-f56cc57e8d79,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.071057972003473,5.983536441592785e-06,1.4697743148688526e-06,1.2002037949529432,0.0,10.0,6.785740984144306e-06,0.0,1.1306822594471871e-05,1.8092563578616178e-05,0.0,Italy,ITA,,,,Linux-6.8.0-124-generic-x86_64-with-glibc2.39,3.12.3,3.2.6,4,Intel(R) N100,0,,,,15.366497039794922,machine,25.2,0,23.1,3.5558815002441406,N,1.0,0.0
