timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-18T00:07:33,green-computing-py-optimized-dataset_Belgrade2021_pediatric_brain_tumor_plos_one_0259095_cleaned,12d6acb7-f4ab-482d-ae8f-bfe4dd75697b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.948399521992542,5.804003869351928e-06,1.4699636744011568e-06,1.5008598118535479,0.0,10.0,6.583918600462299e-06,0.0,1.0965788005624846e-05,1.7549706606087143e-05,0.0,Italy,ITA,,,,Linux-6.8.0-124-generic-x86_64-with-glibc2.39,3.12.3,3.2.6,4,Intel(R) N100,0,,,,15.366497039794922,machine,17.266666666666666,0,15.9,2.4442927042643228,N,1.0,0.0
