timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-16T18:58:56,codecarbon,bc5056eb-2bb7-4883-a598-8127f72f5037,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.462694340996677,1.8692221790454265e-05,1.6307005346553612e-06,0.6459718511405136,0.0,10.0,2.468123446719428e-05,0.0,3.1838887783346257e-05,5.6520122250540536e-05,0.0,Italy,ITA,,,,Linux-6.8.0-124-generic-x86_64-with-glibc2.39,3.12.3,3.2.6,4,Intel(R) N100,0,,,,15.366497039794922,machine,22.83636363636364,0,23.2,3.560257998379794,N,1.0,0.0
