timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-18T00:07:38,green-computing-py-optimized-dataset_Taipei2018_colorectal_cancer_EHRs_plos_one_0200893_final_cleaned,7d911618-d0db-4934-9289-2a501ccb6bf3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.066323196981102,7.446205483570859e-06,1.4697454532722806e-06,1.0000712719780995,0.0,10.0,8.444012588537664e-06,0.0,1.4071258680552193e-05,2.2515271269089857e-05,0.0,Italy,ITA,,,,Linux-6.8.0-124-generic-x86_64-with-glibc2.39,3.12.3,3.2.6,4,Intel(R) N100,0,,,,15.366497039794922,machine,25.68,0,15.9,2.442449951171875,N,1.0,0.0
