timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-16T19:00:25,green-computing-r-dataset_Taipei2018_colorectal_cancer_EHRs_plos_one_0200893_final_cleaned,ec6e57ed-af19-4b40-936d-0bafc35da2e5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.8741547690005973,5.677551625508051e-06,1.4654942726959434e-06,1.4886397360469081,0.0,10.0,6.407561237153914e-06,0.0,1.0759788666716001e-05,1.7167349903869917e-05,0.0,Italy,ITA,,,,Linux-6.8.0-124-generic-x86_64-with-glibc2.39,3.12.3,3.2.6,4,Intel(R) N100,0,,,,15.366497039794922,machine,25.2,0,23.733333333333334,3.6488520304361978,N,1.0,0.0
