timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-18T00:07:55,green-computing-r-10_7717_peerj_5665_dataYM2018_neuroblastoma,de83aaf1-b4a7-42bf-9596-62f8b47e2b70,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7954467629897408,1.1805442926231758e-06,1.4841273452242356e-06,6.1651791965215885,0.0,10.0,1.3617935894338212e-06,0.0,2.2078466860370505e-06,3.5696402754708717e-06,0.0,Italy,ITA,,,,Linux-6.8.0-124-generic-x86_64-with-glibc2.39,3.12.3,3.2.6,4,Intel(R) N100,0,,,,15.366497039794922,machine,0,0,0,0,N,1.0,0.0
