timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-18T00:07:53,green-computing-r-journal.pone.0148699_S1_Text_Sepsis_SIRS_EDITED,a58c701b-d02b-4109-bf2f-c811f0333ab3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.741115017037373,4.0247199491424185e-06,1.4682783918685688e-06,1.9952929706424676,0.0,10.0,4.557300590284086e-06,0.0,7.612342275064697e-06,1.2169642865348782e-05,0.0,Italy,ITA,,,,Linux-6.8.0-124-generic-x86_64-with-glibc2.39,3.12.3,3.2.6,4,Intel(R) N100,0,,,,15.366497039794922,machine,12.75,0,15.9,2.4469337463378906,N,1.0,0.0
